ptg000216l_1	PX244390.1	94.643	56	122220	122273	99936	99991	86.1	2.34e-15
ptg000216l_1	PX244390.1	94.643	56	122220	122273	132668	132613	86.1	2.34e-15
ptg000216l_1	PX244390.1	100.000	42	109638	109679	120065	120024	78.7	3.92e-13
ptg000216l_1	PX244390.1	100.000	40	31877	31916	42290	42251	75.0	5.07e-12
ptg000216l_1	PX244390.1	97.500	40	104871	104910	96804	96765	69.4	2.36e-10
ptg000216l_1	PX244390.1	97.500	40	86406	86445	115284	115245	69.4	2.36e-10
ptg000216l_1	PX244390.1	97.500	40	125405	125444	115245	115284	69.4	2.36e-10
ptg000216l_1	PX244390.1	97.500	40	104871	104910	135800	135839	69.4	2.36e-10
ptg000216l_1	PX244390.1	100.000	30	34328	34357	8631	8602	56.5	1.83e-06
ptg000216l_1	PX244390.1	100.000	30	148559	148588	44729	44700	56.5	1.83e-06
ptg000216l_1	PX244390.1	100.000	29	175001	175029	35142	35114	54.7	6.60e-06
ptg000216l_1	PX244390.1	100.000	29	24738	24766	35142	35114	54.7	6.60e-06
ptg000216l_1	PX244393.1	99.588	68242	71834	140017	150419	82213	1.244e+05	0.0
ptg000216l_1	PX244393.1	99.385	60518	37134	97568	47500	107941	1.095e+05	0.0
ptg000216l_1	PX244393.1	99.814	25744	114282	140017	124690	150419	47255	0.0
ptg000216l_1	PX244393.1	99.063	24323	147605	171879	7651	31951	43589	0.0
ptg000216l_1	PX244393.1	99.283	21632	1	21616	10329	31951	39065	0.0
ptg000216l_1	PX244393.1	99.256	15590	21589	37140	31980	47539	28084	0.0
ptg000216l_1	PX244393.1	97.978	7665	140018	147624	1	7635	13215	0.0
ptg000216l_1	PX244393.1	99.123	5131	171852	176964	31980	37100	9201	0.0
ptg000216l_1	PX244393.1	96.429	56	89577	89631	100005	99950	91.6	5.03e-17
ptg000216l_1	PX244393.1	96.429	56	89577	89631	132627	132682	91.6	5.03e-17
ptg000216l_1	PX244393.1	100.000	48	61955	62002	72381	72334	89.8	1.81e-16
ptg000216l_1	PX244393.1	94.643	56	122220	122273	99950	100005	86.1	2.34e-15
ptg000216l_1	PX244393.1	94.643	56	122220	122273	132682	132627	86.1	2.34e-15
ptg000216l_1	PX244393.1	100.000	42	109638	109679	112553	112594	78.7	3.92e-13
ptg000216l_1	PX244393.1	100.000	40	31877	31916	42304	42265	75.0	5.07e-12
ptg000216l_1	PX244393.1	97.500	40	104871	104910	96818	96779	69.4	2.36e-10
ptg000216l_1	PX244393.1	97.500	40	125405	125444	117373	117334	69.4	2.36e-10
ptg000216l_1	PX244393.1	97.500	40	86406	86445	117334	117373	69.4	2.36e-10
ptg000216l_1	PX244393.1	97.500	40	104871	104910	135814	135853	69.4	2.36e-10
ptg000216l_1	PX244393.1	100.000	30	34328	34357	8632	8603	56.5	1.83e-06
ptg000216l_1	PX244393.1	100.000	30	148559	148588	44743	44714	56.5	1.83e-06
ptg000216l_1	PX244393.1	100.000	29	175001	175029	35156	35128	54.7	6.60e-06
ptg000216l_1	PX244393.1	100.000	29	24738	24766	35156	35128	54.7	6.60e-06
ptg000216l_1	PX244393.1	100.000	28	21589	21616	31952	31979	52.8	2.37e-05
ptg000216l_1	PX244393.1	100.000	28	171852	171879	31952	31979	52.8	2.37e-05
ptg000216l_1	NC_085682.1	99.574	68249	71834	140017	150780	82564	1.243e+05	0.0
ptg000216l_1	NC_085682.1	99.412	48434	49203	97566	59924	108291	87737	0.0
ptg000216l_1	NC_085682.1	99.104	27999	21176	49111	31979	59916	50200	0.0
ptg000216l_1	NC_085682.1	99.810	25744	114282	140017	125051	150780	47249	0.0
ptg000216l_1	NC_085682.1	99.050	24110	147605	171664	7649	31739	43190	0.0
ptg000216l_1	NC_085682.1	99.262	21418	1	21401	10330	31739	38653	0.0
ptg000216l_1	NC_085682.1	97.978	7664	140018	147624	1	7633	13213	0.0
ptg000216l_1	NC_085682.1	99.044	5544	171439	176964	31979	37511	9917	0.0
ptg000216l_1	NC_085682.1	100.000	58	51824	51881	62610	62553	108	4.99e-22
ptg000216l_1	NC_085682.1	93.443	61	41879	41939	31890	31950	91.6	5.03e-17
ptg000216l_1	NC_085682.1	96.429	56	89577	89631	100356	100301	91.6	5.03e-17
ptg000216l_1	NC_085682.1	96.429	56	89577	89631	132988	133043	91.6	5.03e-17
ptg000216l_1	NC_085682.1	100.000	48	61955	62002	72731	72684	89.8	1.81e-16
ptg000216l_1	NC_085682.1	94.643	56	122220	122273	100301	100356	86.1	2.34e-15
ptg000216l_1	NC_085682.1	94.643	56	122220	122273	133043	132988	86.1	2.34e-15
ptg000216l_1	NC_085682.1	100.000	42	109638	109679	112911	112952	78.7	3.92e-13
ptg000216l_1	NC_085682.1	100.000	40	31877	31916	42715	42676	75.0	5.07e-12
ptg000216l_1	NC_085682.1	97.500	40	104871	104910	97169	97130	69.4	2.36e-10
ptg000216l_1	NC_085682.1	97.500	40	125405	125444	117733	117694	69.4	2.36e-10
ptg000216l_1	NC_085682.1	97.500	40	86406	86445	117694	117733	69.4	2.36e-10
ptg000216l_1	NC_085682.1	97.500	40	104871	104910	136175	136214	69.4	2.36e-10
ptg000216l_1	NC_085682.1	100.000	30	34328	34357	8631	8602	56.5	1.83e-06
ptg000216l_1	NC_085682.1	100.000	30	148559	148588	45155	45126	56.5	1.83e-06
ptg000216l_1	NC_085682.1	100.000	29	175001	175029	35567	35539	54.7	6.60e-06
ptg000216l_1	NC_085682.1	100.000	29	24738	24766	35567	35539	54.7	6.60e-06
ptg000216l_1	PX244391.1	99.533	68264	71834	140017	150313	82086	1.242e+05	0.0
ptg000216l_1	PX244391.1	99.418	48442	49196	97568	59433	107814	87774	0.0
ptg000216l_1	PX244391.1	99.212	37200	1	37140	10327	47480	66975	0.0
ptg000216l_1	PX244391.1	99.008	29433	147605	176964	7648	37043	52634	0.0
ptg000216l_1	PX244391.1	99.798	25744	114282	140017	124584	150313	47232	0.0
ptg000216l_1	PX244391.1	99.084	12007	37134	49111	47441	59436	21527	0.0
ptg000216l_1	PX244391.1	97.938	7662	140018	147624	1	7632	13195	0.0
ptg000216l_1	PX244391.1	96.429	56	89577	89631	99878	99823	91.6	5.03e-17
ptg000216l_1	PX244391.1	96.429	56	89577	89631	132521	132576	91.6	5.03e-17
ptg000216l_1	PX244391.1	100.000	48	61955	62002	72251	72204	89.8	1.81e-16
ptg000216l_1	PX244391.1	94.643	56	122220	122273	99823	99878	86.1	2.34e-15
ptg000216l_1	PX244391.1	94.643	56	122220	122273	132576	132521	86.1	2.34e-15
ptg000216l_1	PX244391.1	100.000	42	109638	109679	112426	112467	78.7	3.92e-13
ptg000216l_1	PX244391.1	100.000	40	31877	31916	42247	42208	75.0	5.07e-12
ptg000216l_1	PX244391.1	97.500	40	104871	104910	96691	96652	69.4	2.36e-10
ptg000216l_1	PX244391.1	97.500	40	125405	125444	117267	117228	69.4	2.36e-10
ptg000216l_1	PX244391.1	97.500	40	86406	86445	117228	117267	69.4	2.36e-10
ptg000216l_1	PX244391.1	97.500	40	104871	104910	135708	135747	69.4	2.36e-10
ptg000216l_1	PX244391.1	100.000	30	34328	34357	8629	8600	56.5	1.83e-06
ptg000216l_1	PX244391.1	100.000	30	148559	148588	44686	44657	56.5	1.83e-06
ptg000216l_1	PX244392.1	85.289	10625	6159	16649	16398	26908	10733	0.0
ptg000216l_1	PX244392.1	85.224	10625	156430	166913	16398	26908	10687	0.0
ptg000216l_1	PX244392.1	93.646	6752	71665	78357	83727	90442	10004	0.0
ptg000216l_1	PX244392.1	93.848	6583	133491	140017	90442	83896	9828	0.0
ptg000216l_1	PX244392.1	94.304	6408	133488	139853	146469	152843	9742	0.0
ptg000216l_1	PX244392.1	94.257	6408	71998	78360	152843	146469	9723	0.0
ptg000216l_1	PX244392.1	90.725	5391	26282	31642	36293	41659	7136	0.0
ptg000216l_1	PX244392.1	96.769	3838	87538	91358	99642	103466	6373	0.0
ptg000216l_1	PX244392.1	96.746	3841	87538	91361	137272	133445	6373	0.0
ptg000216l_1	PX244392.1	96.769	3838	120493	124312	103466	99642	6372	0.0
ptg000216l_1	PX244392.1	96.746	3841	120490	124312	133445	137272	6372	0.0
ptg000216l_1	PX244392.1	97.201	3609	91358	94934	103429	107035	6074	0.0
ptg000216l_1	PX244392.1	97.201	3609	91358	94934	133485	129879	6074	0.0
ptg000216l_1	PX244392.1	97.147	3610	116917	120493	107035	103429	6063	0.0
ptg000216l_1	PX244392.1	97.147	3610	116917	120493	129879	133485	6063	0.0
ptg000216l_1	PX244392.1	92.294	3478	81427	84856	93286	96699	4835	0.0
ptg000216l_1	PX244392.1	92.294	3478	81427	84856	143628	140215	4835	0.0
ptg000216l_1	PX244392.1	92.237	3478	126994	130421	96699	93286	4822	0.0
ptg000216l_1	PX244392.1	92.237	3478	126994	130421	140215	143628	4822	0.0
ptg000216l_1	PX244392.1	92.657	2819	130711	133493	93285	90491	4004	0.0
ptg000216l_1	PX244392.1	92.657	2819	78355	81137	90491	93285	4004	0.0
ptg000216l_1	PX244392.1	92.657	2819	78355	81137	146423	143629	4004	0.0
ptg000216l_1	PX244392.1	92.657	2819	130711	133493	143629	146423	4004	0.0
ptg000216l_1	PX244392.1	91.741	2567	22088	24651	32350	34914	3561	0.0
ptg000216l_1	PX244392.1	91.741	2567	172351	174914	32350	34914	3561	0.0
ptg000216l_1	PX244392.1	84.678	3433	59388	62747	71604	75002	3326	0.0
ptg000216l_1	PX244392.1	85.085	3339	113692	116950	126610	129880	3271	0.0
ptg000216l_1	PX244392.1	88.880	2572	114435	116950	109554	107034	3066	0.0
ptg000216l_1	PX244392.1	88.880	2572	94901	97416	107034	109554	3066	0.0
ptg000216l_1	PX244392.1	88.880	2572	94901	97416	129880	127360	3066	0.0
ptg000216l_1	PX244392.1	84.758	2959	94	3009	10061	12955	2867	0.0
ptg000216l_1	PX244392.1	84.758	2959	150368	153283	10061	12955	2867	0.0
ptg000216l_1	PX244392.1	89.116	2003	41135	43131	52479	54481	2486	0.0
ptg000216l_1	PX244392.1	82.714	2881	64598	67433	76782	79617	2479	0.0
ptg000216l_1	PX244392.1	97.243	1451	125359	126809	98241	96791	2459	0.0
ptg000216l_1	PX244392.1	97.243	1451	85041	86491	96791	98241	2459	0.0
ptg000216l_1	PX244392.1	97.243	1451	85041	86491	140123	138673	2459	0.0
ptg000216l_1	PX244392.1	97.243	1451	125359	126809	138673	140123	2459	0.0
ptg000216l_1	PX244392.1	89.402	1774	43393	45149	54814	56565	2198	0.0
ptg000216l_1	PX244392.1	81.278	2644	101896	104480	114548	117163	2060	0.0
ptg000216l_1	PX244392.1	86.879	1852	37491	39330	48610	50445	2049	0.0
ptg000216l_1	PX244392.1	84.643	1973	107539	109501	120322	122269	1932	0.0
ptg000216l_1	PX244392.1	92.701	1233	140301	141532	473	1698	1772	0.0
ptg000216l_1	PX244392.1	84.481	1830	154544	156329	14511	16333	1759	0.0
ptg000216l_1	PX244392.1	84.435	1831	4270	6058	14511	16333	1757	0.0
ptg000216l_1	PX244392.1	85.664	1416	112087	113501	125008	126422	1489	0.0
ptg000216l_1	PX244392.1	79.300	2285	55720	57907	67996	70231	1465	0.0
ptg000216l_1	PX244392.1	82.656	1672	32499	34114	42552	44181	1391	0.0
ptg000216l_1	PX244392.1	87.942	1103	50130	51230	62080	63177	1293	0.0
ptg000216l_1	PX244392.1	88.577	1068	51855	52905	64098	65157	1273	0.0
ptg000216l_1	PX244392.1	82.523	1522	62909	64402	75081	76548	1262	0.0
ptg000216l_1	PX244392.1	81.956	1513	45733	47206	57214	58719	1240	0.0
ptg000216l_1	PX244392.1	85.535	1196	104872	106057	117602	118793	1238	0.0
ptg000216l_1	PX244392.1	85.662	1095	124308	125368	99484	98440	1075	0.0
ptg000216l_1	PX244392.1	85.662	1095	86482	87542	98440	99484	1075	0.0
ptg000216l_1	PX244392.1	85.662	1095	86482	87542	138474	137430	1075	0.0
ptg000216l_1	PX244392.1	85.662	1095	124308	125368	137430	138474	1075	0.0
ptg000216l_1	PX244392.1	86.533	995	68394	69385	80609	81581	1072	0.0
ptg000216l_1	PX244392.1	75.900	2195	142024	144131	2182	4338	1007	0.0
ptg000216l_1	PX244392.1	83.453	979	40061	41010	51340	52305	872	0.0
ptg000216l_1	PX244392.1	88.905	676	70478	71153	82554	83229	833	0.0
ptg000216l_1	PX244392.1	85.018	821	67486	68291	79635	80451	817	0.0
ptg000216l_1	PX244392.1	81.165	961	109769	110716	122506	123462	756	0.0
ptg000216l_1	PX244392.1	87.195	656	48054	48707	59866	60521	745	0.0
ptg000216l_1	PX244392.1	87.264	636	34550	35184	45191	45826	725	0.0
ptg000216l_1	PX244392.1	82.591	741	49298	50034	61253	61992	649	0.0
ptg000216l_1	PX244392.1	84.243	641	58237	58862	70634	71258	595	8.74e-169
ptg000216l_1	PX244392.1	79.976	829	149247	150030	8909	9714	549	6.90e-155
ptg000216l_1	PX244392.1	77.181	986	53679	54608	65774	66731	497	2.54e-139
ptg000216l_1	PX244392.1	84.149	429	176546	176964	36293	36706	392	1.23e-107
ptg000216l_1	PX244392.1	86.072	359	3356	3714	13276	13629	381	2.67e-104
ptg000216l_1	PX244392.1	86.072	359	153630	153988	13276	13629	381	2.67e-104
ptg000216l_1	PX244392.1	86.571	350	171102	171449	30690	31033	379	9.59e-104
ptg000216l_1	PX244392.1	86.286	350	20838	21186	30690	31033	374	4.46e-102
ptg000216l_1	PX244392.1	89.145	304	25128	25429	35491	35788	372	1.60e-101
ptg000216l_1	PX244392.1	89.145	304	175393	175694	35491	35788	372	1.60e-101
ptg000216l_1	PX244392.1	89.919	248	32052	32299	42149	42391	315	2.74e-84
ptg000216l_1	PX244392.1	82.663	323	19446	19768	29921	30235	279	1.00e-73
ptg000216l_1	PX244392.1	82.663	323	169710	170032	29921	30235	279	1.00e-73
ptg000216l_1	PX244392.1	88.034	234	18426	18655	28717	28950	274	4.65e-72
ptg000216l_1	PX244392.1	88.034	234	168690	168919	28717	28950	274	4.65e-72
ptg000216l_1	PX244392.1	76.895	541	35691	36217	46662	47159	254	6.06e-66
ptg000216l_1	PX244392.1	75.217	577	145315	145864	5863	6425	235	2.20e-60
ptg000216l_1	PX244392.1	94.326	141	34219	34359	44795	44935	217	7.95e-55
ptg000216l_1	PX244392.1	87.568	185	36396	36577	47321	47502	209	1.33e-52
ptg000216l_1	PX244392.1	92.969	128	148550	148676	8158	8284	185	2.24e-45
ptg000216l_1	PX244392.1	85.227	176	58998	59173	71369	71542	180	1.04e-43
ptg000216l_1	PX244392.1	89.130	138	150205	150337	9843	9980	167	8.12e-40
ptg000216l_1	PX244392.1	95.876	97	17619	17715	27918	28014	158	4.89e-37
ptg000216l_1	PX244392.1	95.876	97	167883	167979	27918	28014	158	4.89e-37
ptg000216l_1	PX244392.1	89.916	119	24834	24950	35160	35276	150	8.18e-35
ptg000216l_1	PX244392.1	89.916	119	175097	175213	35160	35276	150	8.18e-35
ptg000216l_1	PX244392.1	88.189	127	110787	110912	123569	123695	150	8.18e-35
ptg000216l_1	PX244392.1	100.000	80	36821	36900	47856	47935	148	2.94e-34
ptg000216l_1	PX244392.1	94.624	93	35486	35578	46162	46254	145	3.81e-33
ptg000216l_1	PX244392.1	94.505	91	20480	20570	30518	30608	141	4.92e-32
ptg000216l_1	PX244392.1	94.505	91	170744	170834	30518	30608	141	4.92e-32
ptg000216l_1	PX244392.1	83.766	154	21392	21543	31457	31607	141	4.92e-32
ptg000216l_1	PX244392.1	83.766	154	171655	171806	31457	31607	141	4.92e-32
ptg000216l_1	PX244392.1	85.185	135	147330	147464	6986	7120	139	1.77e-31
ptg000216l_1	PX244392.1	96.053	76	26075	26150	36066	36141	124	4.96e-27
ptg000216l_1	PX244392.1	96.053	76	176339	176414	36066	36141	124	4.96e-27
ptg000216l_1	PX244392.1	76.151	239	70129	70366	82222	82443	110	1.39e-22
ptg000216l_1	PX244392.1	95.238	63	1	63	9918	9980	100	8.36e-20
ptg000216l_1	PX244392.1	95.000	60	129996	130055	93634	93690	91.6	5.03e-17
ptg000216l_1	PX244392.1	95.000	60	129996	130055	143280	143224	91.6	5.03e-17
ptg000216l_1	PX244392.1	97.959	49	81793	81841	93690	93643	84.2	8.42e-15
ptg000216l_1	PX244392.1	97.959	49	81793	81841	143224	143271	84.2	8.42e-15
ptg000216l_1	PX244392.1	100.000	40	104871	104910	98195	98156	75.0	5.07e-12
ptg000216l_1	PX244392.1	100.000	40	104871	104910	138719	138758	75.0	5.07e-12
ptg000216l_1	PX244392.1	100.000	30	34328	34357	8196	8167	56.5	1.83e-06
ptg000216l_1	PX244392.1	100.000	30	148559	148588	44933	44904	56.5	1.83e-06
ptg000216l_1	PX244394.1	86.309	9225	7428	16573	19251	28404	9901	0.0
ptg000216l_1	PX244394.1	86.244	9225	157699	166837	19251	28404	9860	0.0
ptg000216l_1	PX244394.1	90.343	5623	26075	31643	40030	45622	7299	0.0
ptg000216l_1	PX244394.1	94.757	4711	81832	86491	100383	105064	7258	0.0
ptg000216l_1	PX244394.1	94.757	4711	81832	86491	156848	152167	7258	0.0
ptg000216l_1	PX244394.1	94.768	4702	125359	130009	105064	100392	7247	0.0
ptg000216l_1	PX244394.1	94.768	4702	125359	130009	152167	156839	7247	0.0
ptg000216l_1	PX244394.1	96.354	3840	120494	124311	110514	106691	6281	0.0
ptg000216l_1	PX244394.1	96.354	3840	87539	91357	106691	110514	6281	0.0
ptg000216l_1	PX244394.1	96.354	3840	87539	91357	150540	146717	6281	0.0
ptg000216l_1	PX244394.1	96.354	3840	120494	124311	146717	150540	6281	0.0
ptg000216l_1	PX244394.1	97.830	3594	91358	94934	110478	114070	6189	0.0
ptg000216l_1	PX244394.1	97.830	3594	91358	94934	146753	143161	6189	0.0
ptg000216l_1	PX244394.1	97.775	3595	116917	120493	114070	110478	6178	0.0
ptg000216l_1	PX244394.1	97.775	3595	116917	120493	143161	146753	6178	0.0
ptg000216l_1	PX244394.1	89.167	3111	133491	136560	97047	93984	3797	0.0
ptg000216l_1	PX244394.1	89.167	3111	75288	78357	93984	97047	3797	0.0
ptg000216l_1	PX244394.1	89.146	3114	75288	78360	163247	160181	3797	0.0
ptg000216l_1	PX244394.1	89.146	3114	133488	136560	160181	163247	3797	0.0
ptg000216l_1	PX244394.1	91.937	2555	22172	24724	36335	38887	3574	0.0
ptg000216l_1	PX244394.1	91.937	2555	172435	174987	36335	38887	3574	0.0
ptg000216l_1	PX244394.1	90.590	2561	71274	73793	90279	92812	3332	0.0
ptg000216l_1	PX244394.1	83.911	3493	59386	62780	77973	81418	3203	0.0
ptg000216l_1	PX244394.1	93.243	1983	138058	140017	92812	90856	2874	0.0
ptg000216l_1	PX244394.1	93.229	1979	71838	73793	166371	164419	2867	0.0
ptg000216l_1	PX244394.1	93.229	1979	138058	140013	164419	166371	2867	0.0
ptg000216l_1	PX244394.1	84.498	2948	91	2977	11939	14857	2830	0.0
ptg000216l_1	PX244394.1	84.498	2948	150365	153251	11939	14857	2830	0.0
ptg000216l_1	PX244394.1	89.244	1906	41136	43040	57667	59571	2383	0.0
ptg000216l_1	PX244394.1	82.708	2718	65645	68300	84325	87006	2326	0.0
ptg000216l_1	PX244394.1	85.889	1878	37493	39359	53476	55343	1980	0.0
ptg000216l_1	PX244394.1	90.033	1505	43660	45163	60213	61716	1947	0.0
ptg000216l_1	PX244394.1	84.864	1949	107579	109506	127851	129792	1940	0.0
ptg000216l_1	PX244394.1	80.952	2667	62995	65541	81610	84208	1938	0.0
ptg000216l_1	PX244394.1	83.509	2092	101889	103969	121893	123979	1938	0.0
ptg000216l_1	PX244394.1	85.173	1821	4278	6064	16128	17928	1818	0.0
ptg000216l_1	PX244394.1	85.157	1819	154552	156335	16128	17928	1814	0.0
ptg000216l_1	PX244394.1	87.589	1539	140275	141782	219	1734	1735	0.0
ptg000216l_1	PX244394.1	87.342	1580	115441	116950	115631	114069	1729	0.0
ptg000216l_1	PX244394.1	87.342	1580	94901	96410	114069	115631	1729	0.0
ptg000216l_1	PX244394.1	87.342	1580	94901	96410	143162	141600	1729	0.0
ptg000216l_1	PX244394.1	87.342	1580	115441	116950	141600	143162	1729	0.0
ptg000216l_1	PX244394.1	80.358	2235	112093	114317	133232	135434	1657	0.0
ptg000216l_1	PX244394.1	81.838	1861	32026	33832	46081	47880	1458	0.0
ptg000216l_1	PX244394.1	89.408	1048	50130	51177	67117	68164	1321	0.0
ptg000216l_1	PX244394.1	83.889	1409	104688	106058	124801	126197	1299	0.0
ptg000216l_1	PX244394.1	88.824	1020	51855	52864	69009	70009	1225	0.0
ptg000216l_1	PX244394.1	90.149	873	131793	132656	98841	97975	1122	0.0
ptg000216l_1	PX244394.1	90.149	873	79192	80055	97975	98841	1122	0.0
ptg000216l_1	PX244394.1	90.149	873	79192	80055	159256	158390	1122	0.0
ptg000216l_1	PX244394.1	90.149	873	131793	132656	158390	159256	1122	0.0
ptg000216l_1	PX244394.1	87.512	1001	124308	125251	106333	105347	1090	0.0
ptg000216l_1	PX244394.1	87.512	1001	86599	87542	105347	106333	1090	0.0
ptg000216l_1	PX244394.1	87.512	1001	86599	87542	151884	150898	1090	0.0
ptg000216l_1	PX244394.1	87.512	1001	124308	125251	150898	151884	1090	0.0
ptg000216l_1	PX244394.1	82.747	1194	6154	7325	17980	19166	1037	0.0
ptg000216l_1	PX244394.1	82.747	1194	156425	157596	17980	19166	1037	0.0
ptg000216l_1	PX244394.1	85.857	1004	68389	69383	87121	88094	1031	0.0
ptg000216l_1	PX244394.1	87.500	912	130565	131461	100067	99170	1026	0.0
ptg000216l_1	PX244394.1	87.500	912	80387	81283	99170	100067	1026	0.0
ptg000216l_1	PX244394.1	87.500	912	80387	81283	158061	157164	1026	0.0
ptg000216l_1	PX244394.1	87.500	912	130565	131461	157164	158061	1026	0.0
ptg000216l_1	PX244394.1	87.965	806	46396	47197	62921	63722	944	0.0
ptg000216l_1	PX244394.1	82.790	982	40073	41017	56467	57426	822	0.0
ptg000216l_1	PX244394.1	86.930	658	70468	71125	89483	90140	739	0.0
ptg000216l_1	PX244394.1	89.016	610	114739	115339	116504	115919	725	0.0
ptg000216l_1	PX244394.1	89.016	610	96512	97112	115919	116504	725	0.0
ptg000216l_1	PX244394.1	89.016	610	96512	97112	141312	140727	725	0.0
ptg000216l_1	PX244394.1	89.016	610	114739	115339	140727	141312	725	0.0
ptg000216l_1	PX244394.1	87.011	639	34550	35185	49261	49889	708	0.0
ptg000216l_1	PX244394.1	80.252	952	109776	110716	130009	130957	704	0.0
ptg000216l_1	PX244394.1	85.307	701	48027	48706	64941	65639	702	0.0
ptg000216l_1	PX244394.1	86.778	658	132821	133464	97738	97107	697	0.0
ptg000216l_1	PX244394.1	86.778	658	78384	79027	97107	97738	697	0.0
ptg000216l_1	PX244394.1	86.778	658	78384	79027	160124	159493	697	0.0
ptg000216l_1	PX244394.1	86.778	658	132821	133464	159493	160124	697	0.0
ptg000216l_1	PX244394.1	76.364	1375	56871	58177	75090	76416	632	6.66e-180
ptg000216l_1	PX244394.1	84.818	606	106235	106839	126475	127071	601	1.88e-170
ptg000216l_1	PX244394.1	81.727	695	49299	49993	66294	66970	564	2.47e-159
ptg000216l_1	PX244394.1	84.556	518	56290	56800	74484	74998	505	1.52e-141
ptg000216l_1	PX244394.1	85.451	488	137151	137626	93990	93518	483	7.10e-135
ptg000216l_1	PX244394.1	85.451	488	137151	137626	163241	163713	483	7.10e-135
ptg000216l_1	PX244394.1	82.353	578	149461	150024	10726	11289	477	3.30e-133
ptg000216l_1	PX244394.1	80.873	664	176339	176964	40030	40673	470	5.53e-131
ptg000216l_1	PX244394.1	93.168	322	137737	138055	93171	92855	466	7.15e-130
ptg000216l_1	PX244394.1	93.168	322	73796	74114	92855	93171	466	7.15e-130
ptg000216l_1	PX244394.1	93.168	322	73796	74114	164376	164060	466	7.15e-130
ptg000216l_1	PX244394.1	93.168	322	137737	138055	164060	164376	466	7.15e-130
ptg000216l_1	PX244394.1	84.836	488	74225	74697	93518	93990	464	2.57e-129
ptg000216l_1	PX244394.1	84.836	488	74225	74697	163713	163241	464	2.57e-129
ptg000216l_1	PX244394.1	87.637	364	3353	3714	15261	15623	420	5.65e-116
ptg000216l_1	PX244394.1	87.637	364	153627	153988	15261	15623	420	5.65e-116
ptg000216l_1	PX244394.1	85.233	386	106946	107330	127240	127625	396	9.52e-109
ptg000216l_1	PX244394.1	85.128	390	171131	171504	33553	33941	383	7.41e-105
ptg000216l_1	PX244394.1	84.872	390	20867	21241	33553	33941	379	9.59e-104
ptg000216l_1	PX244394.1	77.266	673	53680	54332	70997	71659	368	2.08e-100
ptg000216l_1	PX244394.1	90.672	268	55722	55989	73897	74164	357	4.49e-97
ptg000216l_1	PX244394.1	76.966	712	143469	144127	3462	4169	353	5.81e-96
ptg000216l_1	PX244394.1	91.732	254	25176	25429	39482	39732	350	7.52e-95
ptg000216l_1	PX244394.1	91.732	254	175441	175694	39482	39732	350	7.52e-95
ptg000216l_1	PX244394.1	75.217	807	69587	70367	88645	89425	335	2.10e-90
ptg000216l_1	PX244394.1	77.311	595	45704	46281	62245	62830	327	3.52e-88
