sample_id	reference_length	callable_bases	callable_fraction	reference_matches	nonreference_bases	callable_reference_identity
COM_LP_341_Du-713	243359	43176	0.177416902601	43170	6	0.999861033908
COM_LP_342_Du-714	243359	43176	0.177416902601	43170	6	0.999861033908
COM_LP_343_Du-715	243359	43179	0.177429230068	43172	7	0.999837884157
CROB_LP_169_Du-381	243359	43022	0.176784092637	43020	2	0.999953512157
CROB_LP_170_Du-382	243359	43182	0.177441557534	43178	4	0.999907368811
CROB_LP_172_Du-384	243359	43177	0.177421011756	43175	2	0.999953679042
CROB_LP_173_Du-385	243359	43178	0.177425120912	43174	4	0.99990736023
CROB_LP_174_Du-386	243359	43181	0.177437448379	43177	4	0.999907366666
CROB_LP_175_Du-387	243359	43178	0.177425120912	43174	4	0.99990736023
CROB_LP_176_Du-388	243359	43182	0.177441557534	43178	4	0.999907368811
CROB_LP_177_Du-389	243359	43181	0.177437448379	43177	4	0.999907366666
CROB_LP_320_Du-395	243359	43178	0.177425120912	43174	4	0.99990736023
CROB_LP_321_Du-396	243359	43178	0.177425120912	43174	4	0.99990736023
CROS_LP_085_Du-181	243359	43182	0.177441557534	43178	4	0.999907368811
CROS_LP_086_Du-182	243359	43182	0.177441557534	43178	4	0.999907368811
CROS_LP_087_Du-183	243359	43181	0.177437448379	43177	4	0.999907366666
CROS_LP_088_Du-184	243359	43182	0.177441557534	43178	4	0.999907368811
CROS_LP_089_Du-185	243359	43182	0.177441557534	43179	3	0.999930526608
CROS_LP_090_Du-186	243359	43182	0.177441557534	43178	4	0.999907368811
CROS_LP_091_Du-187	243359	43181	0.177437448379	43178	3	0.999930524999
CROS_LP_092_Du-188	243359	43175	0.177412793445	43173	2	0.999953676896
CROS_LP_093_Du-189	243359	43182	0.177441557534	43181	1	0.999976842203
CROS_LP_094_Du-190	243359	43176	0.177416902601	43174	2	0.999953677969
CY_ALA_LP_298-Du-767	243359	43166	0.177375811045	43159	7	0.999837835333
CY_ALA_LP_299-Du-768	243359	43167	0.1773799202	43160	7	0.99983783909
CY_ALA_LP_357_Du-769	243359	43171	0.177396356823	43164	7	0.999837854115
CY_BAL_LP_226_Du-602	243359	42880	0.17620059254	42851	29	0.99932369403
CY_BAL_LP_227_Du-603	243359	42842	0.176044444627	42814	28	0.999346435741
CY_BAL_LP_228_Du-604	243359	32205	0.132335356408	32183	22	0.999316876261
CY_BGL_LP_210_Du-577	243359	43166	0.177375811045	43137	29	0.999328174953
CY_BGL_LP_212_Du-579	243359	43162	0.177359374422	43135	27	0.999374449747
CY_BOU_LP_288_Du-737	243359	43038	0.176849839127	43035	3	0.999930294159
CY_BOU_LP_290_Du-739	243359	43172	0.177400465978	43168	4	0.999907347355
CY_BOU_LP_291_Du-740	243359	43171	0.177396356823	43167	4	0.999907345209
CY_BOU_LP_292_Du-741	243359	43171	0.177396356823	43167	4	0.999907345209
CY_BOU_LP_354_Du-742	243359	43172	0.177400465978	43168	4	0.999907347355
CY_CAS_LP_328_Du-610	243359	43152	0.177318282866	43111	41	0.999049870226
CY_CAS_LP_329_Du-611	243359	43172	0.177400465978	43166	6	0.999861021032
CY_CAS_LP_330_Du-607	243359	43170	0.177392247667	43164	6	0.999861014593
CY_CAS_LP_331_Du-608	243359	43172	0.177400465978	43166	6	0.999861021032
CY_CAS_LP_332_Du-609	243359	43173	0.177404575134	43167	6	0.999861024251
CY_HICN_LP_236_Du-614	243359	43172	0.177400465978	43130	42	0.999027147225
CY_HICN_LP_333_Du-612	243359	43167	0.1773799202	43132	35	0.99918919545
CY_HICN_LP_334_Du-613	243359	43171	0.177396356823	43130	41	0.999050288388
CY_HICN_LP_335_Du-615	243359	43171	0.177396356823	43130	41	0.999050288388
CY_HICN_LP_336_Du-616	243359	43169	0.177388138511	43127	42	0.999027079617
CY_HICS_LP_293_Du-757	243359	43172	0.177400465978	43168	4	0.999907347355
CY_HICS_LP_295_Du-759	243359	41365	0.169975221792	41362	3	0.999927474918
CY_HICS_LP_297_Du-761	243359	43096	0.177088170152	43092	4	0.999907183961
CY_HICS_LP_355_Du-762	243359	43172	0.177400465978	43168	4	0.999907347355
CY_HICS_LP_356_Du-763	243359	43165	0.177371701889	43161	4	0.999907332329
CY_HUN_LP_264_Du-683	243359	43068	0.176973113795	43035	33	0.999233769852
CY_HUN_LP_266_Du-685	243359	43167	0.1773799202	43134	33	0.999235527139
CY_HUN_LP_267_Du-686	243359	43150	0.177310064555	43118	32	0.999258400927
CY_HUN_LP_268_Du-687	243359	42746	0.175649965689	42714	32	0.999251391943
CY_SIE_LP_188_Du-445	243359	43176	0.177416902601	43134	42	0.999027237354
CY_SIE_LP_189_Du-446	243359	43177	0.177421011756	43134	43	0.999004099405
CY_SIE_LP_190_Du-447	243359	43172	0.177400465978	43130	42	0.999027147225
CY_SIE_LP_191_Du-448	243359	43173	0.177404575134	43168	5	0.999884186876
CY_WOO_LP_259_Du-664	243359	43169	0.177388138511	43164	5	0.999884176145
CY_WOO_LP_260_Du-665	243359	43166	0.177375811045	43161	5	0.999884168095
CY_WOO_LP_261_Du-667	243359	42769	0.175744476268	42765	4	0.999906474316
CY_WOO_LP_262_Du-668	243359	43166	0.177375811045	43161	5	0.999884168095
CY_WOO_LP_263_Du-669	243359	43172	0.177400465978	43167	5	0.999884184193
DAN_LP_043_Du-68	243359	42993	0.176664927124	42987	6	0.999860442398
DAN_LP_044_Du-69	243359	42990	0.176652599657	42985	5	0.999883693882
DAN_LP_045_Du-70	243359	42995	0.176673145435	42989	6	0.999860448889
DAN_LP_046_Du-71	243359	43040	0.176858057438	43033	7	0.999837360595
DAN_LP_047_Du-72	243359	42989	0.176648490502	42984	5	0.999883691177
DOV_LP_078_Du-174	243359	43147	0.177297737088	43142	5	0.999884117088
DOV_LP_079_Du-175	243359	43177	0.177421011756	43172	5	0.999884197605
DOV_LP_080_Du-176	243359	43181	0.177437448379	43176	5	0.999884208332
DOV_LP_081_Du-177	243359	43181	0.177437448379	43176	5	0.999884208332
DOV_LP_082_Du-178	243359	43174	0.177408684289	43169	5	0.999884189559
DOV_LP_083_Du-179	243359	43181	0.177437448379	43176	5	0.999884208332
DOV_LP_084_Du-180	243359	43181	0.177437448379	43176	5	0.999884208332
DU-173	243359	43041	0.176862166593	43032	9	0.999790897052
DU-229	243359	43174	0.177408684289	43168	6	0.99986102747
DU-247	243359	43182	0.177441557534	43182	0	1
DU-254	243359	43182	0.177441557534	43182	0	1
DU-270	243359	43170	0.177392247667	43161	9	0.99979152189
DU-297	243359	43182	0.177441557534	43182	0	1
DU-443	243359	43177	0.177421011756	43134	43	0.999004099405
DU-4A	243359	43182	0.177441557534	43178	4	0.999907368811
DU014LP012	243359	43177	0.177421011756	43173	4	0.999907358084
DU037LP013	243359	43177	0.177421011756	43173	4	0.999907358084
DU059LP015	243359	43170	0.177392247667	43162	8	0.999814686125
DU078LP011	243359	42996	0.176677254591	42989	7	0.999837194158
DU079LP010	243359	43060	0.17694024055	43052	8	0.999814212726
DUD_LP_132_Du-283	243359	43177	0.177421011756	43177	0	1
DUD_LP_133_Du-284	243359	43178	0.177425120912	43178	0	1
DUD_LP_134_Du-285	243359	43178	0.177425120912	43178	0	1
DUD_LP_135_Du-286	243359	43178	0.177425120912	43178	0	1
DUD_LP_136_Du-287	243359	43179	0.177429230068	43179	0	1
DUD_LP_137_Du-288	243359	43182	0.177441557534	43179	3	0.999930526608
DUD_LP_138_Du-289	243359	43177	0.177421011756	43177	0	1
DUD_LP_139_Du-290	243359	43110	0.17714569833	43110	0	1
KIRN_LP_179_Du-421	243359	43181	0.177437448379	43180	1	0.999976841666
KIRN_LP_180_Du-422	243359	43179	0.177429230068	43178	1	0.999976840594
KIRN_LP_181_Du-423	243359	43178	0.177425120912	43177	1	0.999976840057
KIRN_LP_182_Du-424	243359	43179	0.177429230068	43178	1	0.999976840594
KIRN_LP_183_Du-425	243359	43177	0.177421011756	43176	1	0.999976839521
KIRN_LP_184_Du-426	243359	43180	0.177433339223	43179	1	0.99997684113
KIRN_LP_185_Du-427	243359	43178	0.177425120912	43177	1	0.999976840057
KIRN_LP_186_Du-428	243359	43178	0.177425120912	43177	1	0.999976840057
KIRN_LP_187_Du-429	243359	43178	0.177425120912	43177	1	0.999976840057
KIRT_LP_159_Du-364	243359	43181	0.177437448379	43180	1	0.999976841666
KIRT_LP_160_Du-365	243359	43179	0.177429230068	43178	1	0.999976840594
KIRT_LP_161_Du-366	243359	43181	0.177437448379	43180	1	0.999976841666
KIRT_LP_162_Du-367	243359	43182	0.177441557534	43181	1	0.999976842203
KIRT_LP_163_Du-368	243359	43181	0.177437448379	43180	1	0.999976841666
KIRT_LP_164_Du-369	243359	43182	0.177441557534	43181	1	0.999976842203
KIRT_LP_165_Du-370	243359	43182	0.177441557534	43181	1	0.999976842203
KIRT_LP_166_Du-371	243359	43182	0.177441557534	43181	1	0.999976842203
KIRT_LP_167_Du-372	243359	43179	0.177429230068	43178	1	0.999976840594
KIRT_LP_168_Du-373	243359	43182	0.177441557534	43181	1	0.999976842203
MALV_LP_095_Du-201	243359	43182	0.177441557534	43180	2	0.999953684406
MALV_LP_096_Du-202	243359	43182	0.177441557534	43180	2	0.999953684406
MALV_LP_097_Du-203	243359	43182	0.177441557534	43180	2	0.999953684406
MALV_LP_098_Du-204	243359	43181	0.177437448379	43179	2	0.999953683333
MALV_LP_099_Du-205	243359	43181	0.177437448379	43179	2	0.999953683333
MALV_LP_100_Du-206	243359	43182	0.177441557534	43180	2	0.999953684406
MALV_LP_101_Du-207	243359	43181	0.177437448379	43179	2	0.999953683333
MALV_LP_102_Du-208	243359	43182	0.177441557534	43180	2	0.999953684406
MALV_LP_103_Du-209	243359	43182	0.177441557534	43180	2	0.999953684406
MALV_LP_104_Du-210	243359	43181	0.177437448379	43179	2	0.999953683333
OCO_LP_058_Du-115	243359	43168	0.177384029356	43134	34	0.99921237954
OCO_LP_059_Du-106	243359	43165	0.177371701889	43128	37	0.999142824047
OCO_LP_060_Du-107	243359	43166	0.177375811045	43130	36	0.999166010286
OCO_LP_061_Du-108	243359	43168	0.177384029356	43131	37	0.999142883617
OCO_LP_062_Du-109	243359	43167	0.1773799202	43131	36	0.999166029606
OCO_LP_063_Du-110	243359	43166	0.177375811045	43131	35	0.999189176667
OCO_LP_064_Du-111	243359	43165	0.177371701889	43130	35	0.999189157883
OCO_LP_065_Du-112	243359	43166	0.177375811045	43130	36	0.999166010286
OCO_LP_066_Du-113	243359	43161	0.177355265267	43131	30	0.99930492806
OCO_LP_067_Du-114	243359	43068	0.176973113795	43035	33	0.999233769852
QUI1_LP_249_Du-648	243359	43171	0.177396356823	43167	4	0.999907345209
QUI1_LP_250_Du-649	243359	43172	0.177400465978	43167	5	0.999884184193
QUI1_LP_251_Du-650	243359	39073	0.160557037134	39070	3	0.999923220638
QUI1_LP_252_Du-651	243359	43171	0.177396356823	43167	4	0.999907345209
QUI1_LP_253_Du-652	243359	43174	0.177408684289	43170	4	0.999907351647
QUI1_LP_254_Du-653	243359	42911	0.176327976364	42907	4	0.999906783808
QUI1_LP_255_Du-654	243359	43172	0.177400465978	43168	4	0.999907347355
QUI1_LP_257_Du-656	243359	43149	0.177305955399	43144	5	0.999884122459
QUI1_LP_258_Du-657	243359	43171	0.177396356823	43166	5	0.999884181511
QUI2_LP_243_Du-631	243359	43033	0.176829293349	43024	9	0.999790858179
QUI2_LP_244_Du-632	243359	43023	0.176788201792	43014	9	0.999790809567
QUI2_LP_245_Du-633	243359	43052	0.176907367305	43043	9	0.999790950478
QUI2_LP_246_Du-634	243359	43032	0.176825184193	43023	9	0.999790853318
QUI2_LP_247_Du-635	243359	43034	0.176833402504	43025	9	0.999790863039
QUI2_LP_248_Du-636	243359	43033	0.176829293349	43024	9	0.999790858179
QUI2_LP_337_Du-638	243359	43033	0.176829293349	43024	9	0.999790858179
QUI2_LP_338_Du-639	243359	43006	0.176718346147	42997	9	0.999790726875
QUI2_LP_339_Du-640	243359	43032	0.176825184193	43023	9	0.999790853318
QUI2_LP_340_Du-641	243359	43055	0.176919694772	43046	9	0.999790965045
QUIN_LP_069_Du-155	243359	43032	0.176825184193	43023	9	0.999790853318
QUIN_LP_070_Du-156	243359	43036	0.176841620815	43027	9	0.999790872758
QUIN_LP_071_Du-157	243359	43031	0.176821075037	43022	9	0.999790848458
QUIN_LP_072_Du-158	243359	43032	0.176825184193	43023	9	0.999790853318
QUIN_LP_073_Du-159	243359	43033	0.176829293349	43024	9	0.999790858179
QUIN_LP_074_Du-160	243359	43032	0.176825184193	43023	9	0.999790853318
QUIN_LP_075_Du-161	243359	43037	0.176845729971	43028	9	0.999790877617
QUIN_LP_076_Du-162	243359	43038	0.176849839127	43029	9	0.999790882476
QUIN_LP_077_Du-163	243359	43041	0.176862166593	43032	9	0.999790897052
QUIN_LP_318_Du-164	243359	43035	0.17683751166	43026	9	0.999790867898
RIC_LP_192_Du-521	243359	43179	0.177429230068	43178	1	0.999976840594
RIC_LP_193_Du-522	243359	43178	0.177425120912	43177	1	0.999976840057
RIC_LP_194_Du-523	243359	43182	0.177441557534	43181	1	0.999976842203
RIC_LP_195_Du-524	243359	43182	0.177441557534	43181	1	0.999976842203
RIC_LP_196_Du-525	243359	43182	0.177441557534	43181	1	0.999976842203
RIC_LP_197_Du-526	243359	43171	0.177396356823	43169	2	0.999953672604
RIC_LP_198_Du-527	243359	43182	0.177441557534	43181	1	0.999976842203
RIC_LP_199_Du-528	243359	43182	0.177441557534	43181	1	0.999976842203
RIC_LP_200_Du-529	243359	43182	0.177441557534	43181	1	0.999976842203
RIC_LP_201_Du-530	243359	43182	0.177441557534	43181	1	0.999976842203
RSV_LP_049_Du-85	243359	43172	0.177400465978	43164	8	0.99981469471
RSV_LP_050_Du-87	243359	43170	0.177392247667	43161	9	0.99979152189
RSV_LP_051_Du-88	243359	43160	0.177351156111	43151	9	0.999791473587
RSV_LP_052_Du-89	243359	43165	0.177371701889	43158	7	0.999837831577
RSV_LP_053_Du-90	243359	43166	0.177375811045	43157	9	0.999791502571
RSV_LP_055_Du-92	243359	43160	0.177351156111	43152	8	0.999814643188
RSV_LP_057_Du-94	243359	43164	0.177367592733	43156	8	0.999814660365
RSV_LP_315_Du-95	243359	43165	0.177371701889	43157	8	0.999814664659
RSV_LP_316_Du-96	243359	43161	0.177355265267	43152	9	0.999791478418
SILG_LP_149_Du-343	243359	43164	0.177367592733	43158	6	0.999860995274
SILG_LP_150_Du-344	243359	43172	0.177400465978	43166	6	0.999861021032
SILG_LP_151_Du-345	243359	43172	0.177400465978	43164	8	0.99981469471
SILG_LP_152_Du-346	243359	43170	0.177392247667	43162	8	0.999814686125
SILG_LP_153_Du-347	243359	43169	0.177388138511	43163	6	0.999861011374
SILG_LP_154_Du-348	243359	43170	0.177392247667	43164	6	0.999861014593
SILG_LP_155_Du-349	243359	43171	0.177396356823	43163	8	0.999814690417
SILG_LP_156_Du-350	243359	43170	0.177392247667	43162	8	0.999814686125
SILG_LP_157_Du-351	243359	42438	0.174384345761	42432	6	0.999858617277
SILG_LP_158_Du-352	243359	42708	0.175493817775	42702	6	0.999859511099
SILR_LP_346_Du-729	243359	43177	0.177421011756	43172	5	0.999884197605
SILR_LP_347_Du-730	243359	43181	0.177437448379	43176	5	0.999884208332
SILR_LP_348_Du-731	243359	43177	0.177421011756	43172	5	0.999884197605
SILR_LP_349_Du-732	243359	43181	0.177437448379	43176	5	0.999884208332
SILR_LP_351_Du-734	243359	43181	0.177437448379	43176	5	0.999884208332
SILR_LP_353_Du-736	243359	43177	0.177421011756	43172	5	0.999884197605
STI_LP_027_Du-45	243359	43106	0.177129261708	43095	11	0.999744815107
STI_LP_028_Du-46	243359	43165	0.177371701889	43157	8	0.999814664659
STI_LP_029_Du-47	243359	41790	0.171721612926	41782	8	0.999808566643
STI_LP_030_Du-48	243359	43161	0.177355265267	43153	8	0.999814647483
STI_LP_031_Du-49	243359	43161	0.177355265267	43153	8	0.999814647483
STI_LP_032_Du-50	243359	43165	0.177371701889	43157	8	0.999814664659
STI_LP_033_Du-51	243359	43121	0.177190899042	43113	8	0.999814475546
STI_LP_034_Du-52	243359	43160	0.177351156111	43153	7	0.99983781279
STI_LP_035_Du-53	243359	43162	0.177359374422	43154	8	0.999814651777
STI_LP_036_Du-54	243359	43162	0.177359374422	43154	8	0.999814651777
STI_LP_037_Du-55	243359	43162	0.177359374422	43154	8	0.999814651777
STI_LP_038_Du-56	243359	43164	0.177367592733	43156	8	0.999814660365
STI_LP_039_Du-57	243359	43160	0.177351156111	43153	7	0.99983781279
STI_LP_040_Du-58	243359	42976	0.176595071479	42966	10	0.999767311988
STI_LP_041_Du-60	243359	43173	0.177404575134	43165	8	0.999814699002
STI_LP_042_Du-61	243359	43145	0.177289518777	43134	11	0.999745045776
TIL_LP_123_Du-263	243359	42884	0.176217029163	42875	9	0.999790131518
TIL_LP_124_Du-264	243359	43167	0.1773799202	43156	11	0.999745175713
TIL_LP_125_Du-265	243359	42817	0.175941715737	42810	7	0.999836513534
TIL_LP_126_Du-266	243359	43164	0.177367592733	43157	7	0.999837827819
TIL_LP_128_Du-268	243359	43165	0.177371701889	43156	9	0.999791497741
TIL_LP_129_Du-269	243359	43162	0.177359374422	43153	9	0.999791483249
TIL_LP_130_Du-271	243359	43167	0.1773799202	43158	9	0.999791507401
TIL_LP_131_Du-272	243359	43161	0.177355265267	43152	9	0.999791478418
TULP_LP_115_Du-242	243359	43178	0.177425120912	43177	1	0.999976840057
TULP_LP_116_Du-243	243359	43182	0.177441557534	43182	0	1
TULP_LP_117_Du-244	243359	43182	0.177441557534	43182	0	1
TULP_LP_118_Du-245	243359	43182	0.177441557534	43182	0	1
TULP_LP_119_Du-246	243359	43182	0.177441557534	43182	0	1
TULP_LP_120_Du-248	243359	43180	0.177433339223	43178	2	0.99995368226
TULP_LP_121_Du-249	243359	43180	0.177433339223	43180	0	1
TULP_LP_122_Du-250	243359	43182	0.177441557534	43182	0	1
TULP_LP_140_Du-302	243359	43177	0.177421011756	43177	0	1
TULP_LP_141_Du-303	243359	43177	0.177421011756	43176	1	0.999976839521
TULP_LP_142_Du-304	243359	43173	0.177404575134	43172	1	0.999976837375
TULP_LP_143_Du-305	243359	43181	0.177437448379	43180	1	0.999976841666
TULP_LP_144_Du-306	243359	43182	0.177441557534	43181	1	0.999976842203
TULP_LP_145_Du-307	243359	43176	0.177416902601	43174	2	0.999953677969
TULP_LP_146_Du-308	243359	43162	0.177359374422	43162	0	1
TULP_LP_147_Du-309	243359	43175	0.177412793445	43174	1	0.999976838448
TULP_LP_148_Du-310	243359	43168	0.177384029356	43167	1	0.999976834692
