sample_id	reference_length	callable_bases	callable_fraction	reference_matches	nonreference_bases	callable_reference_identity
DUD_LP_134_Du-285	243359	47004	0.193146750274	47004	0	1
DUD_LP_135_Du-286	243359	47004	0.193146750274	47004	0	1
DUD_LP_136_Du-287	243359	47005	0.19315085943	47005	0	1
DUD_LP_137_Du-288	243359	47006	0.193154968586	47003	3	0.99993617836
DUD_LP_138_Du-289	243359	47003	0.193142641119	47003	0	1
DUD_LP_139_Du-290	243359	46279	0.190167612457	46279	0	1
KIRN_LP_179_Du-421	243359	47007	0.193159077741	47006	1	0.999978726573
KIRN_LP_180_Du-422	243359	47005	0.19315085943	47004	1	0.999978725667
KIRN_LP_181_Du-423	243359	47004	0.193146750274	47003	1	0.999978725215
KIRN_LP_182_Du-424	243359	47005	0.19315085943	47004	1	0.999978725667
KIRN_LP_183_Du-425	243359	47003	0.193142641119	47002	1	0.999978724762
KIRN_LP_184_Du-426	243359	47006	0.193154968586	47005	1	0.99997872612
KIRN_LP_185_Du-427	243359	47004	0.193146750274	47003	1	0.999978725215
KIRN_LP_186_Du-428	243359	47004	0.193146750274	47003	1	0.999978725215
KIRN_LP_187_Du-429	243359	47004	0.193146750274	47003	1	0.999978725215
KIRT_LP_159_Du-364	243359	47007	0.193159077741	47006	1	0.999978726573
KIRT_LP_160_Du-365	243359	47005	0.19315085943	47004	1	0.999978725667
KIRT_LP_161_Du-366	243359	47007	0.193159077741	47006	1	0.999978726573
KIRT_LP_162_Du-367	243359	47007	0.193159077741	47006	1	0.999978726573
KIRT_LP_163_Du-368	243359	47007	0.193159077741	47006	1	0.999978726573
KIRT_LP_164_Du-369	243359	47008	0.193163186897	47007	1	0.999978727025
KIRT_LP_165_Du-370	243359	47008	0.193163186897	47007	1	0.999978727025
KIRT_LP_166_Du-371	243359	47008	0.193163186897	47007	1	0.999978727025
KIRT_LP_167_Du-372	243359	46956	0.192949510805	46955	1	0.999978703467
KIRT_LP_168_Du-373	243359	47008	0.193163186897	47007	1	0.999978727025
MALV_LP_095_Du-201	243359	47008	0.193163186897	47006	2	0.99995745405
MALV_LP_096_Du-202	243359	47008	0.193163186897	47006	2	0.99995745405
MALV_LP_097_Du-203	243359	47008	0.193163186897	47006	2	0.99995745405
MALV_LP_098_Du-204	243359	47007	0.193159077741	47005	2	0.999957453145
MALV_LP_099_Du-205	243359	47007	0.193159077741	47005	2	0.999957453145
MALV_LP_100_Du-206	243359	47007	0.193159077741	47005	2	0.999957453145
MALV_LP_101_Du-207	243359	47007	0.193159077741	47005	2	0.999957453145
MALV_LP_102_Du-208	243359	47008	0.193163186897	47006	2	0.99995745405
MALV_LP_103_Du-209	243359	47008	0.193163186897	47006	2	0.99995745405
MALV_LP_104_Du-210	243359	47007	0.193159077741	47005	2	0.999957453145
OCO_LP_058_Du-115	243359	43302	0.177934656207	43268	34	0.999214816868
OCO_LP_059_Du-106	243359	46978	0.193039912228	46941	37	0.999212397292
OCO_LP_060_Du-107	243359	46991	0.193093331251	46955	36	0.999233895852
OCO_LP_061_Du-108	243359	46993	0.193101549563	46956	37	0.999212648692
OCO_LP_062_Du-109	243359	46992	0.193097440407	46956	36	0.999233912155
OCO_LP_063_Du-110	243359	46991	0.193093331251	46956	35	0.999255176523
OCO_LP_064_Du-111	243359	46988	0.193081003785	46954	34	0.999276410999
OCO_LP_065_Du-112	243359	46988	0.193081003785	46953	35	0.999255128969
OCO_LP_066_Du-113	243359	43094	0.177079951841	43066	28	0.999350257576
OCO_LP_067_Du-114	243359	42153	0.173213236412	42121	32	0.999240860674
QUI1_LP_249_Du-648	243359	43306	0.17795109283	43302	4	0.999907634046
QUI1_LP_250_Du-649	243359	43306	0.17795109283	43301	5	0.999884542558
QUI1_LP_252_Du-651	243359	43306	0.17795109283	43302	4	0.999907634046
QUI1_LP_253_Du-652	243359	43326	0.178033275942	43322	4	0.999907676684
QUI1_LP_254_Du-653	243359	41446	0.170308063396	41442	4	0.999903488877
QUI1_LP_255_Du-654	243359	43305	0.177946983674	43301	4	0.999907631913
QUI1_LP_257_Du-656	243359	42738	0.175617092444	42733	5	0.999883008096
QUI1_LP_258_Du-657	243359	43306	0.17795109283	43301	5	0.999884542558
QUI2_LP_243_Du-631	243359	46721	0.191983859237	46712	9	0.999807367137
QUI2_LP_244_Du-632	243359	46700	0.191897566969	46691	9	0.999807280514
QUI2_LP_245_Du-633	243359	46720	0.191979750081	46711	9	0.999807363014
QUI2_LP_246_Du-634	243359	46719	0.191975640926	46710	9	0.99980735889
QUI2_LP_247_Du-635	243359	46722	0.191987968392	46713	9	0.99980737126
QUI2_LP_248_Du-636	243359	46721	0.191983859237	46712	9	0.999807367137
QUI2_LP_337_Du-638	243359	46721	0.191983859237	46712	9	0.999807367137
QUI2_LP_338_Du-639	243359	46263	0.190101865968	46254	9	0.999805460087
QUI2_LP_339_Du-640	243359	46719	0.191975640926	46710	9	0.99980735889
QUI2_LP_340_Du-641	243359	46721	0.191983859237	46712	9	0.999807367137
QUIN_LP_069_Du-155	243359	46720	0.191979750081	46711	9	0.999807363014
QUIN_LP_070_Du-156	243359	46721	0.191983859237	46712	9	0.999807367137
QUIN_LP_071_Du-157	243359	46720	0.191979750081	46711	9	0.999807363014
QUIN_LP_072_Du-158	243359	46720	0.191979750081	46711	9	0.999807363014
QUIN_LP_073_Du-159	243359	46722	0.191987968392	46713	9	0.99980737126
QUIN_LP_074_Du-160	243359	46721	0.191983859237	46712	9	0.999807367137
QUIN_LP_075_Du-161	243359	46726	0.192004405015	46717	9	0.99980738775
QUIN_LP_076_Du-162	243359	46725	0.192000295859	46716	9	0.999807383628
QUIN_LP_077_Du-163	243359	46730	0.192020841637	46721	9	0.999807404237
QUIN_LP_318_Du-164	243359	46724	0.191996186704	46715	9	0.999807379505
RIC_LP_192_Du-521	243359	47005	0.19315085943	47004	1	0.999978725667
RIC_LP_193_Du-522	243359	47004	0.193146750274	47003	1	0.999978725215
RIC_LP_194_Du-523	243359	47008	0.193163186897	47007	1	0.999978727025
RIC_LP_195_Du-524	243359	47008	0.193163186897	47007	1	0.999978727025
RIC_LP_196_Du-525	243359	47008	0.193163186897	47007	1	0.999978727025
RIC_LP_197_Du-526	243359	46993	0.193101549563	46991	2	0.99995744047
RIC_LP_198_Du-527	243359	47008	0.193163186897	47007	1	0.999978727025
RIC_LP_199_Du-528	243359	47008	0.193163186897	47007	1	0.999978727025
RIC_LP_200_Du-529	243359	47008	0.193163186897	47007	1	0.999978727025
RIC_LP_201_Du-530	243359	47008	0.193163186897	47007	1	0.999978727025
RSV_LP_049_Du-85	243359	46856	0.192538595244	46848	8	0.999829264128
RSV_LP_050_Du-87	243359	46857	0.1925427044	46848	9	0.999807926244
RSV_LP_051_Du-88	243359	46838	0.192464630443	46829	9	0.999807848328
RSV_LP_052_Du-89	243359	46854	0.192530376933	46847	7	0.999850599735
RSV_LP_053_Du-90	243359	46855	0.192534486088	46846	9	0.999807918045
RSV_LP_055_Du-92	243359	46849	0.192509831155	46841	8	0.999829238618
RSV_LP_057_Du-94	243359	46850	0.19251394031	46842	8	0.999829242263
RSV_LP_315_Du-95	243359	46851	0.192518049466	46843	8	0.999829245907
RSV_LP_316_Du-96	243359	46850	0.19251394031	46841	9	0.999807897545
SILG_LP_149_Du-343	243359	43222	0.177605923759	43216	6	0.999861181806
SILG_LP_150_Du-344	243359	43306	0.17795109283	43300	6	0.999861451069
SILG_LP_151_Du-345	243359	43307	0.177955201986	43299	8	0.999815272358
SILG_LP_152_Du-346	243359	43304	0.177942874519	43296	8	0.99981525956
SILG_LP_153_Du-347	243359	43292	0.177893564651	43286	6	0.999861406264
SILG_LP_154_Du-348	243359	43304	0.177942874519	43298	6	0.99986144467
SILG_LP_155_Du-349	243359	43305	0.177946983674	43297	8	0.999815263826
SILG_LP_156_Du-350	243359	43305	0.177946983674	43297	8	0.999815263826
SILG_LP_157_Du-351	243359	38428	0.157906631766	38422	6	0.999843863849
SILG_LP_158_Du-352	243359	40962	0.168319232081	40957	5	0.999877935648
SILR_LP_346_Du-729	243359	47003	0.193142641119	46998	5	0.999893623811
SILR_LP_347_Du-730	243359	47007	0.193159077741	47002	5	0.999893632863
SILR_LP_348_Du-731	243359	47003	0.193142641119	46998	5	0.999893623811
SILR_LP_349_Du-732	243359	47007	0.193159077741	47002	5	0.999893632863
SILR_LP_351_Du-734	243359	47007	0.193159077741	47002	5	0.999893632863
SILR_LP_353_Du-736	243359	47003	0.193142641119	46998	5	0.999893623811
STI_LP_027_Du-45	243359	46335	0.190397725171	46325	10	0.999784180425
STI_LP_028_Du-46	243359	46854	0.192530376933	46846	8	0.99982925684
STI_LP_029_Du-47	243359	39636	0.162870491743	39630	6	0.999848622464
STI_LP_030_Du-48	243359	46850	0.19251394031	46842	8	0.999829242263
STI_LP_031_Du-49	243359	46850	0.19251394031	46842	8	0.999829242263
STI_LP_032_Du-50	243359	46850	0.19251394031	46842	8	0.999829242263
STI_LP_033_Du-51	243359	46461	0.190915478778	46453	8	0.999827812574
STI_LP_034_Du-52	243359	46849	0.192509831155	46842	7	0.99985058379
STI_LP_035_Du-53	243359	46851	0.192518049466	46843	8	0.999829245907
STI_LP_036_Du-54	243359	46837	0.192460521287	46829	8	0.999829194867
STI_LP_037_Du-55	243359	46850	0.19251394031	46842	8	0.999829242263
STI_LP_038_Du-56	243359	46853	0.192526267777	46845	8	0.999829253196
STI_LP_039_Du-57	243359	46849	0.192509831155	46842	7	0.99985058379
STI_LP_040_Du-58	243359	45742	0.187960995895	45735	7	0.999846967776
STI_LP_041_Du-60	243359	46857	0.1925427044	46849	8	0.999829267772
STI_LP_042_Du-61	243359	46832	0.192439975509	46821	11	0.999765117868
TIL_LP_123_Du-263	243359	42785	0.175810222757	42776	9	0.999789645904
TIL_LP_124_Du-264	243359	46854	0.192530376933	46843	11	0.999765228156
TIL_LP_125_Du-265	243359	43345	0.178111349899	43338	7	0.999838505018
TIL_LP_126_Du-266	243359	46817	0.192378338175	46810	7	0.999850481663
TIL_LP_128_Du-268	243359	46850	0.19251394031	46841	9	0.999807897545
TIL_LP_129_Du-269	243359	46851	0.192518049466	46842	9	0.999807901646
TIL_LP_130_Du-271	243359	46852	0.192522158622	46843	9	0.999807905746
TIL_LP_131_Du-272	243359	46850	0.19251394031	46841	9	0.999807897545
TULP_LP_115_Du-242	243359	47004	0.193146750274	47003	1	0.999978725215
TULP_LP_116_Du-243	243359	47008	0.193163186897	47008	0	1
TULP_LP_117_Du-244	243359	47008	0.193163186897	47008	0	1
TULP_LP_118_Du-245	243359	47008	0.193163186897	47008	0	1
TULP_LP_119_Du-246	243359	47008	0.193163186897	47008	0	1
TULP_LP_120_Du-248	243359	47005	0.19315085943	47004	1	0.999978725667
TULP_LP_121_Du-249	243359	47006	0.193154968586	47006	0	1
TULP_LP_122_Du-250	243359	47008	0.193163186897	47008	0	1
TULP_LP_140_Du-302	243359	47003	0.193142641119	47003	0	1
TULP_LP_141_Du-303	243359	47002	0.193138531963	47001	1	0.99997872431
TULP_LP_142_Du-304	243359	46934	0.192859109382	46933	1	0.999978693484
TULP_LP_143_Du-305	243359	46966	0.192990602361	46965	1	0.999978708002
TULP_LP_144_Du-306	243359	46819	0.192386556487	46818	1	0.99997864115
TULP_LP_145_Du-307	243359	47000	0.193130313652	46999	1	0.999978723404
TULP_LP_146_Du-308	243359	46759	0.19214000715	46759	0	1
TULP_LP_147_Du-309	243359	47001	0.193134422807	47000	1	0.999978723857
TULP_LP_148_Du-310	243359	46891	0.19268241569	46890	1	0.999978673946
